"Professor","Course","Semester","AcademicYear","StudentName","EvaluationScore"
"Jason","Big Data","Fall",2022,"Liane Godfroy",75.17653217
"Jill","Environmental Ethics","Fall",2022,"Liane Godfroy",75.2831492
"Lee","Data Visualization","Fall",2022,"Liane Godfroy",69.92675012
"Antony","Communication","Spring",4044,"Liesa Banasevich",145.81377886
"Cindy","Accounting","Spring",4044,"Liesa Banasevich",141.3843825
"Cindy","Financial Modeling","Fall",4044,"Liesa Banasevich",150.32688704
"Jill","Environmental Ethics","Spring",2020,"Liesa Banasevich",71.25288689
"Jimmy","Counseling Psychology","Fall",2020,"Liesa Banasevich",81.4393573
"Sue","Commercial Law","Fall",2020,"Liesa Banasevich",78.0387769
"Tim","Investment","Spring",2020,"Liesa Banasevich",80.85967186
"Tony","Modern History","Fall",2020,"Liesa Banasevich",81.64085903
"Cindy","Accounting","Spring",4045,"Lillian Vigar",153.74692066
"Fiona","Financial Modeling","Fall",2021,"Lillian Vigar",68.48756041
"Jack","US History","Spring",2021,"Lillian Vigar",74.1387762
"Jimmy","Counseling Psychology","Spring",2021,"Lillian Vigar",76.83743199
"Peter","General Biology","Spring",2021,"Lillian Vigar",68.52748318
"Sue","Commercial Law","Spring",2021,"Lillian Vigar",75.90437185
"Tony","Modern History","Fall",2021,"Lillian Vigar",71.83991621
"Antony","Communication","Fall",4046,"Lillis Jime",145.71054144
"Jack","US History","Fall",2022,"Lillis Jime",92.9970528
"Jason","Big Data","Spring",2022,"Lillis Jime",87.66964219
"Lee","Data Visualization","Fall",2022,"Lillis Jime",84.88566062
"Lee","Statistics","Spring",2022,"Lillis Jime",90.83581249
"Tim","Accounting","Fall",2022,"Lillis Jime",85.47067675
"Cindy","Accounting","Fall",4044,"Lindon Buttel",143.94949156
"Jason","Big Data","Fall",2020,"Lindon Buttel",82.77536355
"Jill","Environmental Ethics","Spring",2020,"Lindon Buttel",83.85990016
"Jimmy","Counseling Psychology","Fall",2020,"Lindon Buttel",83.22766858
"Lee","Data Visualization","Spring",2020,"Lindon Buttel",75.12339486
"Lee","Python2","Spring",2020,"Lindon Buttel",76.73811581
"Peter","General Biology","Fall",2020,"Lindon Buttel",74.87185152
"Tony","Modern History","Spring",2020,"Lindon Buttel",68.79674518
"Antony","Communication","Fall",4043,"Lindsay Mendez",151.11477322
"Cindy","Financial Modeling","Spring",4043,"Lindsay Mendez",141.9213649
"Jane","US History","Spring",2019,"Lindsay Mendez",73.47197437
"Jill","Environmental Ethics","Fall",2019,"Lindsay Mendez",84.7498984
"Kim","Python2","Fall",2019,"Lindsay Mendez",81.17169246
"Peter","General Biology","Fall",2019,"Lindsay Mendez",65.68526457
"Sue","Commercial Law","Spring",2019,"Lindsay Mendez",76.86731206
"Tim","Accounting","Fall",2019,"Lindsay Mendez",82.27454341
"Tim","Investment","Fall",2019,"Lindsay Mendez",78.41777257
"Tony","Modern History","Fall",2019,"Lindsay Mendez",70.64878925
"Wang","Data Visualization","Spring",2019,"Lindsay Mendez",74.18690065
"Jack","US History","Fall",2022,"Linet Hewson",68.98677361
"Jill","Environmental Ethics","Fall",2022,"Linet Hewson",87.88405073
"Peter","General Biology","Fall",2022,"Linet Hewson",80.27759144
"Tim","Accounting","Fall",2022,"Linet Hewson",76.86929611
"Tony","Modern History","Fall",2022,"Linet Hewson",79.38729003
"Antony","Communication","Fall",4044,"Link Kildahl",143.31243704
"Cindy","Accounting","Fall",4044,"Link Kildahl",158.60359034
"Fiona","Financial Modeling","Spring",2020,"Link Kildahl",74.17182111
"Jack","Urban sociology","Fall",2020,"Link Kildahl",80.09758434
"Jason","Big Data","Spring",2020,"Link Kildahl",77.9087614
"Jill","Environmental Ethics","Fall",2020,"Link Kildahl",75.87923007
"Jimmy","Counseling Psychology","Spring",2020,"Link Kildahl",82.86600232
"Kim","Data Visualization","Fall",2020,"Link Kildahl",84.94065368
"Lee","Python2","Spring",2020,"Link Kildahl",76.60143036
"Lee","Statistics","Spring",2020,"Link Kildahl",69.88796509
"Peter","General Biology","Spring",2020,"Link Kildahl",76.2109225
"Sue","Commercial Law","Spring",2020,"Link Kildahl",69.38006446
"Tim","Investment","Spring",2020,"Link Kildahl",73.66635806
"Tony","Modern History","Spring",2020,"Link Kildahl",80.03076154
"Cindy","Financial Modeling","Fall",4043,"Lion Latchford",145.01085636
"Jack","US History","Fall",2019,"Lion Latchford",72.17542508
"Jack","Urban sociology","Spring",2019,"Lion Latchford",69.31164794
"Jill","Environmental Ethics","Fall",2019,"Lion Latchford",72.69874027
"Jimmy","Counseling Psychology","Spring",2019,"Lion Latchford",70.23492535
"Lee","Statistics","Fall",2019,"Lion Latchford",81.53309862
"Jane","Urban sociology","Spring",2020,"Livvie Carlone",74.84678207
"Jason","Big Data","Fall",2020,"Livvie Carlone",73.23749753
"Antony","Communication","Fall",4044,"Livvy Buist",145.69705432
"Cindy","Accounting","Spring",4044,"Livvy Buist",175.69971434
"Jason","Big Data","Fall",2020,"Livvy Buist",77.28855705
"Lee","Python2","Fall",2020,"Livvy Buist",81.36086432
"Lee","Statistics","Fall",2020,"Livvy Buist",68.84216188
"Peter","General Biology","Fall",2020,"Livvy Buist",77.10859085
"Tim","Investment","Spring",2020,"Livvy Buist",76.73776813
"Antony","Communication","Fall",4047,"Logan Leven",160.02377894
"Cindy","Accounting","Spring",4047,"Logan Leven",145.25526178
"Jason","Big Data","Fall",2023,"Logan Leven",66.67799176
"Lee","Data Visualization","Spring",2023,"Logan Leven",70.54220624
"Lee","Python2","Fall",2023,"Logan Leven",79.83860515
"Lee","Statistics","Spring",2023,"Logan Leven",80.425532
"Tim","Investment","Fall",2023,"Logan Leven",77.0235814
"Tony","Modern History","Spring",2023,"Logan Leven",71.29219737
"Jill","Environmental Ethics","Fall",2021,"Loralee Gavrielli",76.90822332
"Wang","Statistics","Spring",2021,"Loralee Gavrielli",67.32384482
"Cindy","Financial Modeling","Fall",4044,"Loree Ambridge",138.03024696
"Jack","US History","Fall",2020,"Loree Ambridge",69.62084471
"Lee","Python2","Fall",2020,"Loree Ambridge",73.02522752
"Sue","Commercial Law","Fall",2020,"Loree Ambridge",68.50558069
"Jack","US History","Fall",2023,"Loren Gioani",69.31920986
"Peter","General Biology","Spring",2023,"Loren Gioani",71.79195977
"Cindy","Financial Modeling","Spring",4043,"Lorens Dangl",146.1192037
"Jason","Big Data","Fall",2019,"Lorens Dangl",76.29019973
"Jill","Environmental Ethics","Spring",2019,"Lorens Dangl",69.71593727
"Jimmy","Counseling Psychology","Fall",2019,"Lorens Dangl",76.90532248
"Kim","Python2","Fall",2019,"Lorens Dangl",82.50787189
"Sue","Commercial Law","Spring",2019,"Lorens Dangl",77.56524048
"Tim","Accounting","Fall",2019,"Lorens Dangl",78.73637519
"Tim","Investment","Fall",2019,"Lorens Dangl",71.39630461
"Tony","Modern History","Fall",2019,"Lorens Dangl",79.09012269
"Lee","Data Visualization","Fall",2023,"Lorenzo Potts",76.83964954
"Peter","General Biology","Fall",2023,"Lorenzo Potts",65.07090728
"Antony","Communication","Spring",4047,"Lori Tomlinson",161.44965616
"Cindy","Accounting","Spring",4047,"Lori Tomlinson",138.48141906
"Fiona","Financial Modeling","Fall",2023,"Lori Tomlinson",80.0854081
"Jason","Big Data","Fall",2023,"Lori Tomlinson",71.90916979
"Lee","Data Visualization","Spring",2023,"Lori Tomlinson",67.24887757
"Lee","Statistics","Spring",2023,"Lori Tomlinson",67.94054349
"Peter","General Biology","Spring",2023,"Lori Tomlinson",65.52975023
"Sue","Commercial Law","Fall",2023,"Lori Tomlinson",77.82564181
"Tim","Investment","Fall",2023,"Lori Tomlinson",78.25721518
"Andrew","Investment","Fall",2020,"Loria Virgo",75.10168337
"Antony","Communication","Spring",4044,"Loria Virgo",134.68092408
"Cindy","Accounting","Spring",4044,"Loria Virgo",138.29828428
"Jason","Big Data","Fall",2020,"Loria Virgo",66.06995375
"Jill","Environmental Ethics","Spring",2020,"Loria Virgo",80.89679027
"Jimmy","Counseling Psychology","Fall",2020,"Loria Virgo",74.88151312
"Lee","Data Visualization","Spring",2020,"Loria Virgo",74.79071758
"Lee","Python2","Spring",2020,"Loria Virgo",80.94995113
"Tony","Modern History","Fall",2020,"Loria Virgo",69.95872245
"Antony","Communication","Fall",4046,"Lorin Aronin",142.8730425
"Fiona","Financial Modeling","Fall",2022,"Lorin Aronin",71.48401218
"Jason","Big Data","Fall",2022,"Lorin Aronin",74.63054464
"Jill","Environmental Ethics","Fall",2022,"Lorin Aronin",86.92150322
"Jimmy","Counseling Psychology","Fall",2022,"Lorin Aronin",83.9428137
"Lee","Statistics","Fall",2022,"Lorin Aronin",69.58587862
"Peter","General Biology","Spring",2022,"Lorin Aronin",65.27540965
"Sue","Commercial Law","Fall",2022,"Lorin Aronin",70.8131424
"Tony","Modern History","Spring",2022,"Lorin Aronin",78.78902477
"Antony","Communication","Spring",4045,"Lorna McAlester",143.69307244
"Jimmy","Counseling Psychology","Fall",2021,"Lorna McAlester",83.46386566
"Wang","Statistics","Spring",2021,"Lorna McAlester",70.00687394
"Jane","US History","Spring",2019,"Lorne McAsgill",71.26367254
"Jill","Environmental Ethics","Fall",2019,"Lorne McAsgill",87.53017581
"Jimmy","Counseling Psychology","Fall",2019,"Lorne McAsgill",72.97771863
"Kim","Data Visualization","Fall",2019,"Lorne McAsgill",79.25827346
"Lee","Statistics","Fall",2019,"Lorne McAsgill",67.12805048
"Peter","General Biology","Fall",2019,"Lorne McAsgill",70.83494672
"Antony","Communication","Fall",4044,"Lotta Quig",156.5022563
"Jack","US History","Fall",2020,"Lotta Quig",75.0091428
"Jason","Big Data","Spring",2020,"Lotta Quig",66.38272326
"Lee","Python2","Fall",2020,"Lotta Quig",67.73178055
"Lee","Statistics","Fall",2020,"Lotta Quig",76.06735107
"Peter","General Biology","Spring",2020,"Lotta Quig",75.36685004
"Jack","US History","Fall",2019,"Lotte Pyecroft",73.21815994
"Jill","Environmental Ethics","Fall",2019,"Lotte Pyecroft",70.30776894
"Kim","Data Visualization","Fall",2019,"Lotte Pyecroft",71.48422173
"Lee","Statistics","Fall",2019,"Lotte Pyecroft",81.66700303
"Peter","General Biology","Fall",2020,"Lou Haycroft",72.75267339
"Antony","Communication","Fall",4043,"Louisette Rogeon",156.82784832
"Cindy","Financial Modeling","Spring",4043,"Louisette Rogeon",153.16229984
"Jill","Environmental Ethics","Spring",2019,"Louisette Rogeon",85.1627444
"Kim","Data Visualization","Fall",2019,"Louisette Rogeon",69.17852842
"Kim","Python2","Spring",2019,"Louisette Rogeon",79.55353121
"Tim","Accounting","Fall",2019,"Louisette Rogeon",71.39641669
"Tina","Big Data","Spring",2019,"Louisette Rogeon",74.21158572
"Cindy","Accounting","Fall",4045,"Loutitia Hanrott",135.92638848
"Cindy","Financial Modeling","Spring",4045,"Loutitia Hanrott",149.80515936
"Jack","US History","Spring",2021,"Loutitia Hanrott",75.68813226
"Jack","Urban sociology","Fall",2021,"Loutitia Hanrott",72.35239899
"Jill","Environmental Ethics","Fall",2021,"Loutitia Hanrott",75.65571032
"Jimmy","Counseling Psychology","Spring",2021,"Loutitia Hanrott",78.46852661
"Lee","Python2","Fall",2021,"Loutitia Hanrott",81.65046165
"Peter","General Biology","Fall",2021,"Loutitia Hanrott",66.23109345
"Sue","Commercial Law","Spring",2021,"Loutitia Hanrott",76.44463682
"Tim","Investment","Fall",2021,"Loutitia Hanrott",73.62022981
"Tina","Big Data","Fall",2021,"Loutitia Hanrott",72.14851033
"Tony","Modern History","Spring",2021,"Loutitia Hanrott",77.78423459
"Wang","Data Visualization","Fall",2021,"Loutitia Hanrott",71.48560539
"Wang","Statistics","Fall",2021,"Loutitia Hanrott",73.14399202
"Antony","Communication","Fall",4043,"Lowe Bonafacino",141.6830651
"Cindy","Financial Modeling","Spring",4043,"Lowe Bonafacino",135.967812
"Jane","US History","Spring",2019,"Lowe Bonafacino",74.01655956
"Jason","Big Data","Fall",2019,"Lowe Bonafacino",72.83785545
"Jill","Environmental Ethics","Fall",2019,"Lowe Bonafacino",69.98580399
"Jimmy","Counseling Psychology","Spring",2019,"Lowe Bonafacino",77.07221666
"Kim","Python2","Spring",2019,"Lowe Bonafacino",81.93999412
"Lee","Statistics","Fall",2019,"Lowe Bonafacino",75.97044246
"Peter","General Biology","Spring",2019,"Lowe Bonafacino",76.73889572
"Sue","Commercial Law","Spring",2019,"Lowe Bonafacino",68.42647899
"Tim","Accounting","Fall",2019,"Lowe Bonafacino",75.58034795
"Tim","Investment","Fall",2019,"Lowe Bonafacino",80.3801864
"Tony","Modern History","Fall",2019,"Lowe Bonafacino",77.94344082
"Wang","Data Visualization","Spring",2019,"Lowe Bonafacino",70.85381056
"Cindy","Accounting","Spring",4044,"Lucila Kalf",135.24620322
"Andrew","Investment","Spring",2022,"Lucina Paolotto",82.20437027
"Cindy","Financial Modeling","Spring",4046,"Lucina Paolotto",142.07532042
"Jack","US History","Fall",2022,"Lucina Paolotto",68.16430703
"Jack","Urban sociology","Fall",2022,"Lucina Paolotto",73.32139383
"Jill","Environmental Ethics","Fall",2022,"Lucina Paolotto",87.11368562
"Jimmy","Counseling Psychology","Fall",2022,"Lucina Paolotto",82.79405837
"Kim","Python2","Spring",2022,"Lucina Paolotto",84.93140359
"Lee","Data Visualization","Fall",2022,"Lucina Paolotto",79.6325402
"Lee","Statistics","Fall",2022,"Lucina Paolotto",74.77848387
"Peter","General Biology","Fall",2022,"Lucina Paolotto",75.62470752
"Sue","Commercial Law","Spring",2022,"Lucina Paolotto",71.7771836
"Tim","Accounting","Fall",2022,"Lucina Paolotto",77.06571851
"Tony","Modern History","Fall",2022,"Lucina Paolotto",76.8926359
"Jack","Urban sociology","Fall",2019,"Lucine Riedel",75.78205131
"Jason","Big Data","Fall",2019,"Lucine Riedel",78.99996902
"Jill","Environmental Ethics","Fall",2022,"Lucretia Giovani",74.08595911
"Kim","Python2","Spring",2022,"Lucretia Giovani",75.43482808
"Andrew","Investment","Fall",2020,"Ludovika Cracker",67.49688925
"Antony","Communication","Fall",4044,"Ludovika Cracker",139.11668922
"Jane","US History","Spring",2020,"Ludovika Cracker",69.6433221
"Jane","Urban sociology","Spring",2020,"Ludovika Cracker",70.04602003
"Jason","Big Data","Spring",2020,"Ludovika Cracker",65.31600848
"Jill","Environmental Ethics","Fall",2020,"Ludovika Cracker",84.84433489
"Jimmy","Counseling Psychology","Spring",2020,"Ludovika Cracker",69.19354274
"Kim","Data Visualization","Fall",2020,"Ludovika Cracker",80.81578509
"Lee","Python2","Fall",2020,"Ludovika Cracker",68.15804107
"Peter","General Biology","Fall",2020,"Ludovika Cracker",75.83656862
"Sue","Commercial Law","Spring",2020,"Ludovika Cracker",70.06774645
"Tony","Modern History","Spring",2020,"Ludovika Cracker",74.31455112
"Cindy","Financial Modeling","Fall",4043,"Lusa O'Drought",179.32640534
"Jason","Big Data","Fall",2019,"Lusa O'Drought",88.92586119
"Kim","Data Visualization","Fall",2019,"Lusa O'Drought",89.63035729
"Kim","Python2","Fall",2019,"Lusa O'Drought",87.88151247
"Lee","Statistics","Fall",2019,"Lusa O'Drought",86.04119095
"Sue","Commercial Law","Spring",2019,"Lusa O'Drought",82.82141577
"Tim","Accounting","Spring",2019,"Lusa O'Drought",84.54022813
"Tim","Investment","Fall",2019,"Lusa O'Drought",84.40155772
"Antony","Communication","Fall",4047,"Lydia Hadwen",175.81173982
"Jill","Environmental Ethics","Fall",2023,"Lydia Hadwen",88.11760209
"Jimmy","Counseling Psychology","Spring",2023,"Lydia Hadwen",77.66107907
"Lee","Data Visualization","Fall",2023,"Lydia Hadwen",74.81322359
"Lee","Statistics","Spring",2023,"Lydia Hadwen",73.46843996
"Tina","Big Data","Spring",2023,"Lydia Hadwen",80.30723571
"Tony","Modern History","Spring",2023,"Lydia Hadwen",75.06387782
"Andrew","Investment","Fall",2020,"Lynnelle Luby",76.63415768
"Fiona","Financial Modeling","Spring",2020,"Lynnelle Luby",85.80150023
"Jimmy","Counseling Psychology","Fall",2020,"Lynnelle Luby",86.15287472
"Lee","Data Visualization","Spring",2020,"Lynnelle Luby",82.01266128
"Lee","Statistics","Spring",2020,"Lynnelle Luby",91.73218836
"Peter","General Biology","Spring",2020,"Lynnelle Luby",83.23222752
"Sue","Commercial Law","Spring",2020,"Lynnelle Luby",80.6522229
"Tony","Modern History","Fall",2020,"Lynnelle Luby",95.4231272
"Peter","General Biology","Spring",2019,"Mada Blackshaw",74.52912619
"Wang","Statistics","Spring",2019,"Mada Blackshaw",69.89141609
"Antony","Communication","Fall",4046,"Madalyn Bonney",152.69099746
"Fiona","Financial Modeling","Fall",2022,"Madalyn Bonney",69.79655625
"Jack","Urban sociology","Spring",2022,"Madalyn Bonney",70.05552482
"Jimmy","Counseling Psychology","Fall",2022,"Madalyn Bonney",85.5784101
"Lee","Statistics","Spring",2022,"Madalyn Bonney",75.52783283
"Tony","Modern History","Fall",2022,"Madalyn Bonney",69.28628953
"Jason","Big Data","Spring",2020,"Maddalena Cissell",75.43973149
"Jill","Environmental Ethics","Fall",2020,"Maddalena Cissell",69.0808319
"Lee","Data Visualization","Spring",2020,"Maddalena Cissell",75.0171909
"Antony","Communication","Spring",4043,"Madelle Hadwick",157.56507484
"Cindy","Financial Modeling","Spring",4043,"Madelle Hadwick",186.28187446
"Jack","Urban sociology","Fall",2019,"Madelle Hadwick",77.26448118
"Jane","US History","Spring",2019,"Madelle Hadwick",87.95489011
"Jimmy","Counseling Psychology","Fall",2019,"Madelle Hadwick",95.58647086
"Kim","Python2","Spring",2019,"Madelle Hadwick",88.0410583
"Lee","Statistics","Fall",2019,"Madelle Hadwick",84.41408711
"Peter","General Biology","Spring",2019,"Madelle Hadwick",83.67098771
"Sue","Commercial Law","Fall",2019,"Madelle Hadwick",91.28338101
"Tim","Accounting","Fall",2019,"Madelle Hadwick",86.14311817
"Tina","Big Data","Spring",2019,"Madelle Hadwick",83.9563477
"Tony","Modern History","Fall",2019,"Madelle Hadwick",90.6940703
"Sue","Commercial Law","Fall",2021,"Mag Climpson",80.20683547
"Wang","Statistics","Spring",2021,"Mag Climpson",73.91068021
"Jack","Urban sociology","Spring",2019,"Magdaia Fallon",74.6016358
"Jason","Big Data","Fall",2019,"Magdaia Fallon",67.24929761
"Jimmy","Counseling Psychology","Fall",2019,"Magdaia Fallon",69.24346336
"Kim","Data Visualization","Fall",2019,"Magdaia Fallon",74.89977256
"Lee","Statistics","Fall",2019,"Magdaia Fallon",77.42092789
"Peter","General Biology","Spring",2019,"Magdaia Fallon",77.96097721
"Tim","Investment","Fall",2019,"Magdaia Fallon",81.92434473
"Antony","Communication","Fall",4043,"Magdalene Berriball",133.65020428
"Jill","Environmental Ethics","Fall",2019,"Magdalene Berriball",80.42129976
"Kim","Python2","Spring",2019,"Magdalene Berriball",71.34637826
"Lee","Statistics","Fall",2019,"Magdalene Berriball",71.47902565
"Peter","General Biology","Fall",2019,"Magdalene Berriball",67.97859592
"Tim","Accounting","Spring",2019,"Magdalene Berriball",78.03600391
"Tina","Big Data","Spring",2019,"Magdalene Berriball",68.99333556
"Antony","Communication","Fall",4043,"Maighdiln Folkes",145.8078735
"Cindy","Financial Modeling","Fall",4043,"Maighdiln Folkes",151.65502474
"Jack","US History","Fall",2019,"Maighdiln Folkes",68.63873828
"Jack","Urban sociology","Fall",2019,"Maighdiln Folkes",69.202785
"Jill","Environmental Ethics","Spring",2019,"Maighdiln Folkes",70.99789995
"Kim","Data Visualization","Fall",2019,"Maighdiln Folkes",74.34953522
